ISIN,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
FR0010221234,,,,,,707483.0,890142.0,990875.0,907057.0,1052798.0,1249818.0,1167643.0,1374452.0,1539737.0,1573655.0,1716674.0,1754500.0,1614471.0,1665593.0,1631528.0,1765391.0,1570449.0,1437041.0,1527862.0,1330296.0,1261682.0,1220795.0,1285789.0
FR0010242511,,32023796.0,31163646.0,32128897.0,35061155.0,51913944.0,55885481.0,61164270.0,61724221.0,76462509.0,88399616.0,82311040.0,92552747.0,89985258.0,86023030.0,99610630.0,102187918.0,82662082.0,81760145.0,76948843.0,86605412.0,79102737.0,78859255.0,83034036.0,95412806.0,156972870.0,150927735.0,122421217.0
FR0010307819,,,,,,,3436063.0,3814034.0,3925938.0,4848386.0,6120099.0,5381290.0,4991369.0,5372326.0,5598274.0,6117653.0,6029566.0,5103397.0,5243022.0,5423908.0,6866543.0,6877681.0,7322653.0,7336792.0,7901117.0,9123892.0,9092393.0,8920792.0
FR0010313833,,,,,,,6279170.0,6931290.0,6902031.0,7348871.0,8412023.0,7213213.0,6200320.0,8154116.0,7771539.0,8758679.0,8243272.0,6751444.0,8374839.0,8143049.0,10355536.0,10110324.0,9662103.0,9483281.0,10753300.0,12636515.0,10277540.0,9844031.0
FR0010340141,,1373660.0,1283851.0,1301052.0,1167621.0,1517399.0,2129774.0,2373240.0,2314271.0,2686100.0,3391341.0,3235933.0,3674197.0,3782246.0,3295019.0,3616396.0,3723473.0,3165874.0,3178580.0,3184813.0,4498676.0,5135439.0,5197057.0,2570493.0,3137085.0,5129003.0,5935998.0,6351587.0
FR0010411983,,2799923.0,2911510.0,3247044.0,3952517.0,4910242.0,5287591.0,3620745.0,3162121.0,4016968.0,7454461.0,7789450.0,9148402.0,9441099.0,9798725.0,12437461.0,14288519.0,13261278.0,15218161.0,15497190.0,18823045.0,18089866.0,18408638.0,20574774.0,20077572.0,21712925.0,17217094.0,16422534.0
FR0010533075,,1044263.0,941804.0,881156.0,768958.0,962856.0,1011174.0,1028208.0,958843.0,1076681.0,595530.0,901339.0,796851.0,1017134.0,1112830.0,1360229.0,1476146.0,1368793.0,1332052.0,1106071.0,1284775.0,1237929.0,1200052.0,981434.0,874760.0,1757259.0,1975785.0,1664739.0
FR0013176526,,6834037.0,7501879.0,8511942.0,8812650.0,10523633.0,11488380.0,12302454.0,12006633.0,12935777.0,14163327.0,11094492.0,10462691.0,13300668.0,14315438.0,16105287.0,16370290.0,14434160.0,15853659.0,17852028.0,23071725.0,21931697.0,21536824.0,19770066.0,19500312.0,21921893.0,23813127.0,22167637.0
FR0013280286,,,,,664092.0,1013073.0,1137765.0,1212911.0,1201026.0,1345347.0,1575383.0,1422026.0,1706902.0,1873859.0,1879922.0,2150019.0,2146522.0,1926521.0,2141508.0,2272921.0,2845969.0,2776784.0,2957678.0,3750731.0,3813982.0,3926729.0,3969611.0,4105015.0
FR0013326246,,259897.0,195416.0,418317.0,431074.0,683290.0,796747.0,847838.0,765146.0,1007096.0,1660022.0,2287279.0,2271544.0,2270172.0,2145603.0,2363268.0,2151524.0,1949547.0,2158077.0,2294103.0,2676818.0,3227253.0,3792525.0,3136555.0,2881555.0,3306719.0,3295532.0,3349591.0
FR0013505062,,6411164.0,6503430.0,8487675.0,9036540.0,10935862.0,10524172.0,10419092.0,6879064.0,7595390.0,8345320.0,6197754.0,4923701.0,4935277.0,4544374.0,4903217.0,4663708.0,3779538.0,3980856.0,5284607.0,5262343.0,4573500.0,4201876.0,3615771.0,3273775.0,3037140.0,2241528.0,1923629.0
FR0013506730,,2573363.0,1663947.0,2057006.0,2152537.0,2737459.0,2955466.0,3959306.0,5206627.0,7190321.0,9102062.0,8242775.0,6228892.0,6201922.0,6975761.0,7294587.0,7540761.0,6466204.0,4145914.0,3204331.0,4663649.0,4496293.0,4614375.0,3900125.0,3888024.0,5342019.0,5524117.0,4160732.0
FR0014003TT8,,469362.0,490605.0,590209.0,642437.0,831021.0,939105.0,1038197.0,1129604.0,1502208.0,1865985.0,1709224.0,1745889.0,2159479.0,2348642.0,2778045.0,2792984.0,2602437.0,3095142.0,3302162.0,4014863.0,3987936.0,4443152.0,5355335.0,5490295.0,6198238.0,6429026.0,6408935.0
FR001400AJ45,,14176328.0,13379472.0,14369103.0,13583750.0,16795167.0,19122193.0,20448194.0,18844599.0,21257751.0,25001867.0,21010898.0,20658896.0,24705383.0,27291273.0,29411083.0,27369881.0,22179264.0,23107929.0,22594125.0,27312943.0,25262049.0,26687439.0,24621166.0,26880427.0,31279478.0,30617649.0,28047857.0
GB0000163088,,437095.0,515004.0,499298.0,454489.0,235399.0,290317.0,353255.0,404861.0,568289.0,768955.0,725377.0,656486.0,556271.0,535806.0,529960.0,557084.0,559940.0,525764.0,447392.0,525554.0,507746.0,528088.0,449195.0,484424.0,507784.0,549715.0,517021.0
GB0000365774,,14818.0,19510.0,17054.0,16687.0,33820.0,53638.0,67246.0,63100.0,83703.0,125266.0,134450.0,152651.0,196480.0,256115.0,234627.0,210493.0,229535.0,185163.0,229497.0,316659.0,246863.0,222939.0,283718.0,427821.0,446376.0,376617.0,361614.0
GB0000456144,,183364.0,144030.0,742256.0,755674.0,937399.0,1189749.0,1956046.0,2398863.0,4100077.0,3752252.0,2535390.0,3010604.0,4798630.0,5973522.0,6662711.0,6225222.0,4833001.0,3199540.0,3375849.0,5152117.0,4657699.0,5050664.0,5408734.0,7373587.0,5845720.0,6420920.0,6424221.0
GB0000536739,,333315.0,410598.0,444120.0,828457.0,926639.0,939903.0,942915.0,1070719.0,1621961.0,1957822.0,1463784.0,1372216.0,1482634.0,1723692.0,2050091.0,2608873.0,2834435.0,3475966.0,3787420.0,5149325.0,5609825.0,6551124.0,6657931.0,7557791.0,9381366.0,10806678.0,10597963.0
GB0000600931,,15561.0,16661.0,17724.0,17061.0,35730.0,47526.0,64600.0,103809.0,174040.0,203476.0,174759.0,183889.0,209652.0,189937.0,238227.0,213191.0,189623.0,230993.0,187675.0,192346.0,144285.0,156019.0,158644.0,119806.0,151645.0,200496.0,190888.0
GB0000811801,,1465763.0,1618014.0,1835812.0,2308795.0,3273645.0,4356624.0,4745109.0,4462369.0,4830058.0,6899133.0,4480431.0,3027403.0,3303305.0,3338862.0,3655399.0,4768943.0,5215083.0,5833568.0,5233236.0,6810589.0,6571112.0,6373100.0,4971268.0,6191430.0,7136879.0,5554491.0,5706596.0
GB0000904986,,732261.0,809017.0,931566.0,997570.0,1389162.0,1870887.0,2167350.0,2119848.0,2577014.0,2675438.0,1257927.0,1156815.0,1320158.0,1481962.0,1650223.0,2138309.0,2429240.0,2902059.0,2887686.0,3862151.0,4086669.0,4251045.0,3276973.0,4316542.0,4384520.0,3633209.0,3147923.0
GB0000961622,,5761000.0,3528580.0,3385238.0,3865192.0,5081518.0,5750017.0,6594565.0,6825636.0,8832207.0,12729290.0,11699226.0,14298642.0,14952621.0,15019026.0,17155202.0,14282331.0,10922144.0,9996420.0,8675901.0,9768154.0,8685893.0,9516770.0,9973336.0,9769873.0,9379856.0,10117140.0,10218806.0
GB0001048619,,45150.0,58922.0,69025.0,87787.0,115052.0,161608.0,199313.0,209611.0,247325.0,280003.0,216198.0,261230.0,303877.0,341108.0,400644.0,525761.0,582741.0,655652.0,665431.0,835674.0,808416.0,820472.0,479700.0,580929.0,526521.0,542045.0,531467.0
GB0001110096,,283310.0,328495.0,330323.0,327219.0,287801.0,192676.0,158780.0,180003.0,280072.0,245652.0,274288.0,186077.0,213611.0,181264.0,162400.0,251176.0,221330.0,253232.0,384489.0,576945.0,519860.0,494113.0,303113.0,312818.0,419775.0,454909.0,407535.0
GB0001367019,,589268.0,608038.0,730800.0,618798.0,734197.0,864049.0,990598.0,1078724.0,1181039.0,1299309.0,753418.0,745752.0,475971.0,566338.0,549483.0,605917.0,694663.0,816386.0,792022.0,864388.0,1044821.0,951287.0,749568.0,564325.0,563111.0,735401.0,450501.0
GB0001500809,,5562.0,8786.0,11183.0,108340.0,184613.0,240777.0,424540.0,792023.0,1139402.0,1258367.0,979547.0,929875.0,1143622.0,2265337.0,2317185.0,2759317.0,2021577.0,1514282.0,929321.0,1925074.0,2100398.0,1809571.0,1241542.0,1407774.0,2096661.0,1800233.0,1562488.0
GB0001570810,,2476.0,24161.0,33406.0,33905.0,50602.0,53171.0,66867.0,76087.0,83080.0,94206.0,59504.0,67186.0,88521.0,108689.0,135881.0,223957.0,164118.0,134347.0,120530.0,141440.0,83185.0,64283.0,65395.0,80381.0,89485.0,89380.0,76210.0
GB0001638955,,310296.0,432570.0,542854.0,766891.0,1092892.0,1399342.0,1510593.0,1445971.0,1731333.0,1752620.0,1325637.0,1556232.0,1673280.0,1765495.0,1974597.0,2092013.0,2210999.0,2241909.0,2013117.0,2386541.0,2295244.0,2423384.0,1035901.0,1558510.0,2273392.0,2531553.0,2574017.0
GB0001667087,,391727.0,374814.0,372119.0,254718.0,289356.0,317761.0,336935.0,271714.0,316030.0,318795.0,269858.0,367718.0,406704.0,390503.0,411764.0,410369.0,359162.0,370536.0,323200.0,421319.0,405621.0,379343.0,396862.0,376036.0,365407.0,344664.0,325403.0
GB0001765816,,100039.0,137323.0,213846.0,199616.0,172927.0,183806.0,228810.0,257336.0,341789.0,411997.0,292438.0,339041.0,406177.0,417655.0,424363.0,464748.0,436768.0,421708.0,353837.0,430028.0,430583.0,441301.0,492598.0,551107.0,502361.0,517173.0,507081.0
GB0001795680,,109882.0,100207.0,82155.0,78428.0,93290.0,111164.0,119890.0,131475.0,156005.0,183187.0,145502.0,95258.0,128347.0,197366.0,193155.0,208586.0,203226.0,190635.0,157087.0,173283.0,183082.0,201822.0,146207.0,193581.0,202174.0,286975.0,251016.0
GB0001826634,,434379.0,154135.0,130563.0,122855.0,123923.0,141340.0,189412.0,197991.0,252349.0,276989.0,244011.0,255504.0,297077.0,364797.0,409672.0,466279.0,459801.0,479771.0,479474.0,638263.0,635141.0,708845.0,733758.0,1068147.0,1245238.0,1519280.0,1692048.0
GB0001859296,,385633.0,445570.0,447932.0,506890.0,756136.0,870277.0,1054422.0,927152.0,1175705.0,1093983.0,399830.0,449535.0,483475.0,576201.0,669105.0,908059.0,1216961.0,1360410.0,1321880.0,1452261.0,1389685.0,1471525.0,2469112.0,3200158.0,3355837.0,4511386.0,4690300.0
GB0002015021,,94082.0,123547.0,144462.0,186326.0,236029.0,260607.0,295195.0,344625.0,366780.0,381613.0,316839.0,283576.0,289852.0,290770.0,305182.0,354568.0,342069.0,348401.0,349141.0,439539.0,427879.0,435432.0,316045.0,443728.0,523767.0,621483.0,609356.0
GB0002018363,,46666.0,43238.0,53468.0,60183.0,58505.0,106769.0,164723.0,206174.0,231681.0,341364.0,354475.0,282172.0,327999.0,307847.0,277418.0,323374.0,357706.0,433777.0,383604.0,457617.0,442020.0,472390.0,488173.0,601359.0,742372.0,809321.0,820830.0
GB0002074580,,,,196408.0,230263.0,269081.0,335171.0,341668.0,325981.0,452314.0,468342.0,377700.0,439627.0,491513.0,511919.0,538619.0,587625.0,584900.0,558103.0,528976.0,671737.0,616025.0,677222.0,771918.0,772962.0,814421.0,851976.0,833489.0
GB0002148343,,101305.0,115312.0,129912.0,134023.0,157312.0,167303.0,207236.0,240244.0,321475.0,391047.0,252549.0,202988.0,220810.0,244607.0,260688.0,305183.0,326970.0,341879.0,340291.0,446592.0,445833.0,499405.0,541233.0,635982.0,628747.0,858052.0,1258549.0
GB0002318888,,243876.0,217425.0,231089.0,272305.0,401304.0,453942.0,528933.0,696727.0,928171.0,1142181.0,841809.0,1059883.0,1245036.0,1215024.0,1331178.0,1535284.0,1492960.0,1510522.0,1373567.0,1947526.0,1923492.0,1936278.0,2492380.0,2658702.0,2620925.0,3114251.0,3320429.0
GB0002349065,,48692.0,38332.0,20485.0,2023.0,21033.0,25068.0,30253.0,26584.0,35102.0,56415.0,61289.0,80751.0,119671.0,145184.0,123169.0,115242.0,114983.0,85314.0,73884.0,108741.0,103799.0,127155.0,146665.0,189433.0,208203.0,179416.0,182567.0
GB0002374006,,16252603.0,15926727.0,14820146.0,14984333.0,10913789.0,11691033.0,12450327.0,12386475.0,14412618.0,15249162.0,12563107.0,15090705.0,16016271.0,16409559.0,17388221.0,18389829.0,15375805.0,15118956.0,14161155.0,17173363.0,16419925.0,17124460.0,15571924.0,18742095.0,20796993.0,20638555.0,19608490.0
GB0002418548,,879293.0,858247.0,842711.0,555462.0,598144.0,669774.0,733525.0,710492.0,779289.0,590201.0,567188.0,580793.0,731843.0,747673.0,748308.0,809792.0,722063.0,639795.0,614731.0,849068.0,809102.0,888762.0,792229.0,868729.0,734355.0,724276.0,717181.0
GB0002634946,,11591131.0,11296267.0,14166597.0,12781711.0,13238173.0,15256371.0,17141345.0,19601690.0,24276265.0,28169411.0,23609465.0,32535240.0,34154986.0,28111238.0,26167351.0,27542280.0,23200535.0,24127951.0,22294420.0,25877980.0,22023726.0,23821205.0,26271659.0,26481213.0,26136711.0,29210979.0,32654508.0
GB0002652740,,47240.0,50844.0,56543.0,66305.0,76223.0,87132.0,94047.0,88056.0,123812.0,223835.0,170510.0,200092.0,196055.0,201699.0,200427.0,349505.0,313801.0,352282.0,252144.0,357196.0,305329.0,317659.0,368378.0,339951.0,337375.0,338082.0,346005.0
GB0002670437,,434330.0,387539.0,337067.0,180421.0,226264.0,265834.0,280841.0,271314.0,302149.0,307605.0,259342.0,351965.0,383754.0,360246.0,379551.0,396378.0,349286.0,330866.0,302146.0,362845.0,331776.0,325337.0,337442.0,342393.0,322498.0,332006.0,325527.0
GB0002869419,,,291.0,1972.0,5901.0,19542.0,35359.0,53618.0,67732.0,90666.0,109132.0,82586.0,91932.0,97069.0,100303.0,108961.0,114971.0,116616.0,135924.0,138752.0,159604.0,158097.0,166022.0,178337.0,205150.0,226126.0,246286.0,251951.0
GB0002875804,,11719519.0,14550580.0,16030313.0,16075748.0,17375512.0,19227357.0,20286909.0,16588235.0,19215512.0,19721934.0,17167173.0,22688755.0,24094831.0,24360436.0,23915889.0,24922627.0,21006784.0,18834376.0,18485947.0,28660406.0,32067363.0,33675025.0,35128822.0,34841630.0,34001823.0,34533457.0,32102240.0
GB0003062816,,48295.0,49889.0,52889.0,31934.0,40388.0,44470.0,45416.0,42944.0,50651.0,51531.0,39260.0,39541.0,37101.0,34638.0,34877.0,37944.0,34208.0,31503.0,35146.0,43238.0,39661.0,40853.0,31242.0,32584.0,40155.0,44491.0,41574.0
GB0003096442,,1090310.0,1086001.0,1118230.0,1117145.0,1218909.0,1359194.0,1451219.0,1407465.0,1681210.0,1769619.0,1372439.0,1491026.0,1762551.0,1970160.0,1963968.0,2065181.0,1885664.0,1834426.0,1718011.0,2301081.0,2347967.0,2539324.0,2567609.0,3123728.0,3446043.0,3760543.0,3644840.0
GB0003308607,,430523.0,441514.0,681432.0,767807.0,803372.0,1033220.0,1157583.0,1166780.0,1347369.0,1315846.0,1114691.0,1257239.0,1460131.0,1749952.0,1937832.0,1963106.0,1764774.0,1710387.0,1686556.0,2154756.0,2100378.0,2123803.0,1821040.0,1752663.0,1632038.0,1834325.0,1611752.0
GB0003395000,,102673.0,109272.0,89971.0,95523.0,116565.0,140458.0,148426.0,162611.0,232438.0,358385.0,330793.0,398577.0,434444.0,486646.0,572057.0,675601.0,668799.0,629437.0,583952.0,713827.0,735172.0,803063.0,706229.0,670271.0,587824.0,628065.0,543208.0
GB0003452173,,1308570.0,2358374.0,2636373.0,2868357.0,3666233.0,4274403.0,4822193.0,5092277.0,6633702.0,7406061.0,8082535.0,10094644.0,10328091.0,10307348.0,10643121.0,11353351.0,9559583.0,7977732.0,6694467.0,8276519.0,9073969.0,9572077.0,5741006.0,5975331.0,5734880.0,6011806.0,6021823.0
GB0003718474,,106735.0,116387.0,114544.0,143422.0,188667.0,260095.0,284156.0,218387.0,222224.0,219065.0,165610.0,202838.0,200761.0,198905.0,213730.0,208431.0,179715.0,169440.0,167609.0,276874.0,310248.0,363986.0,419962.0,512776.0,528439.0,622622.0,716706.0
GB0003753778,,681916.0,781686.0,779380.0,807227.0,1693157.0,2146281.0,2327604.0,2390129.0,3351987.0,3818393.0,3391940.0,3410180.0,3612039.0,3740203.0,3969030.0,4320140.0,4347056.0,4773991.0,4275792.0,5077434.0,4651810.0,5021778.0,5397022.0,5135220.0,4042719.0,4161913.0,4080697.0
GB0004052071,,351877.0,349262.0,342908.0,379340.0,427290.0,528156.0,546316.0,499881.0,665161.0,738149.0,607404.0,728624.0,787049.0,869036.0,941464.0,1068436.0,1028978.0,1099373.0,1090621.0,1448938.0,1512741.0,1664556.0,1775930.0,1949362.0,2045396.0,2440113.0,2678062.0
GB0004082847,,8139470.0,7403602.0,8246469.0,7936790.0,7529822.0,7447816.0,7905350.0,11400312.0,17664234.0,21154281.0,17942872.0,21123817.0,22216575.0,24023862.0,26394423.0,26730008.0,22601023.0,19502997.0,18112904.0,22868527.0,23341144.0,25247727.0,22066005.0,18598562.0,24747082.0,38470695.0,40893772.0
GB0004161021,,2500438.0,3008596.0,3214728.0,3635457.0,3974075.0,3386889.0,2781252.0,3074649.0,3819088.0,4571599.0,3688350.0,3924062.0,4822528.0,5605163.0,5546943.0,6037449.0,5625416.0,5712835.0,5854948.0,7662831.0,7803163.0,7990027.0,7604703.0,8085309.0,9051210.0,9217065.0,8409479.0
GB0004170089,,539218.0,620514.0,658904.0,613740.0,648669.0,749985.0,875988.0,865675.0,1003685.0,1072359.0,789242.0,852414.0,867255.0,901387.0,922602.0,984903.0,955149.0,940106.0,869184.0,999645.0,927538.0,935979.0,830248.0,905090.0,815896.0,830965.0,736067.0
GB0004270301,,91865.0,90628.0,86442.0,273531.0,348723.0,439601.0,506328.0,493282.0,602413.0,791594.0,594521.0,622312.0,605811.0,642588.0,693860.0,725957.0,683687.0,671938.0,676853.0,826395.0,835202.0,904048.0,900162.0,956368.0,900117.0,1050319.0,1061222.0
GB0004478896,,1616043.0,1686661.0,1785731.0,1463655.0,1559370.0,2174492.0,2365487.0,2707307.0,3563590.0,3837883.0,623128.0,574724.0,747307.0,963091.0,1300180.0,1390657.0,1266626.0,763927.0,424859.0,784197.0,896881.0,976662.0,660103.0,514861.0,723784.0,943265.0,1018896.0
GB0004544929,,1560408.0,1927888.0,1909245.0,2083867.0,3637383.0,5820959.0,5714410.0,5601754.0,6224078.0,6457172.0,14326276.0,23551081.0,24313389.0,24023481.0,23100324.0,23825117.0,20594798.0,18259456.0,17668861.0,21581461.0,20161903.0,21081864.0,22623310.0,22467181.0,20787157.0,22880963.0,22942050.0
GB0004657408,,388938.0,424159.0,508908.0,646997.0,908679.0,1100718.0,1488031.0,1523627.0,2108943.0,2610233.0,2104189.0,2494837.0,2975144.0,3075942.0,3239272.0,3397382.0,3297393.0,3297597.0,2760047.0,3055585.0,2710774.0,2852168.0,2818510.0,4651474.0,4801075.0,5397285.0,6022816.0
GB0004726096,,967190.0,980785.0,1004116.0,1133545.0,916148.0,848041.0,895232.0,461269.0,534617.0,466570.0,365238.0,434516.0,506014.0,519291.0,466976.0,431062.0,417671.0,449685.0,426817.0,493364.0,469303.0,512341.0,550859.0,568558.0,605813.0,481531.0,447036.0
GB0004866223,,439242.0,505066.0,459620.0,596953.0,837583.0,1032320.0,1123010.0,1300445.0,1811321.0,1880257.0,1694625.0,1657422.0,1730496.0,1826044.0,2074337.0,2348868.0,2405308.0,2245637.0,2230695.0,2924514.0,2912537.0,2993755.0,2810878.0,3017510.0,3620386.0,3754215.0,3706644.0
GB0004915632,,1221661.0,1530923.0,1507569.0,1887356.0,2293404.0,2584324.0,2890376.0,2958665.0,3703936.0,4449542.0,3177244.0,3219191.0,3424727.0,3328896.0,3023101.0,3980761.0,4608531.0,5384987.0,5019440.0,5820497.0,5627369.0,5047285.0,4388922.0,4240711.0,3919031.0,4704793.0,4984057.0
GB0005405286,,43038430.0,39002138.0,48733950.0,47316312.0,45127887.0,64141652.0,74996293.0,90764964.0,121629261.0,139367820.0,102490721.0,112031360.0,107148787.0,103935942.0,101605941.0,102647985.0,85663723.0,83072475.0,75812830.0,85506660.0,83178473.0,101921787.0,70441235.0,60845588.0,80000209.0,145475531.0,150241726.0
GB0005522007,,18325.0,20325.0,16491.0,18109.0,27189.0,31415.0,32149.0,31632.0,45080.0,42440.0,33819.0,35624.0,31570.0,30168.0,34188.0,42612.0,72875.0,13123.0,41228.0,37035.0,41589.0,38364.0,35801.0,37354.0,33856.0,34854.0,34174.0
GB0005576813,,1472841.0,1191498.0,1322666.0,1524022.0,2110305.0,2694922.0,2854566.0,2761207.0,1442837.0,1922387.0,1141032.0,1228815.0,1307950.0,1350668.0,1396694.0,1562156.0,1640126.0,1753793.0,1638308.0,1982726.0,1978744.0,2060817.0,2109010.0,2840209.0,2851211.0,2925022.0,2881842.0
GB0005603997,,33053324.0,38102247.0,34122611.0,29671779.0,36742651.0,36046292.0,51578580.0,55126307.0,41269454.0,25809000.0,21683433.0,23372228.0,24242156.0,24316142.0,53978428.0,29800995.0,33115268.0,23583214.0,22541301.0,22019305.0,31963928.0,27816349.0,29554765.0,27651915.0,16031451.0,24640355.0,31490403.0
GB0005630420,,32320.0,76115.0,103804.0,96954.0,129225.0,204227.0,327344.0,362082.0,475199.0,599690.0,595336.0,750776.0,848225.0,931722.0,1069878.0,1413655.0,1261129.0,1266461.0,1178133.0,1271419.0,1138885.0,1177831.0,1098208.0,1191621.0,1179844.0,1378816.0,1405502.0
GB0005746358,,770986.0,796817.0,729625.0,691889.0,809273.0,927170.0,971186.0,959716.0,1078486.0,1292812.0,1062433.0,1297641.0,1307626.0,1309221.0,1210752.0,1246948.0,1095522.0,982538.0,873981.0,1007041.0,904202.0,914198.0,979480.0,871990.0,960485.0,1178034.0,1164353.0
GB0005758098,,483761.0,507995.0,566933.0,615100.0,661974.0,725384.0,903116.0,1096366.0,1319418.0,1728868.0,1646474.0,1837233.0,1881220.0,2302211.0,2528251.0,2674038.0,2336142.0,2367520.0,2496875.0,2863357.0,2724128.0,2962132.0,2295176.0,2020174.0,2004331.0,2063426.0,2023160.0
GB0005790059,,2078075.0,2045935.0,1906454.0,1529975.0,1856885.0,2188863.0,2507782.0,2423039.0,2854966.0,3033886.0,2360946.0,2755770.0,2974982.0,3005229.0,2996965.0,3111899.0,2861199.0,2729720.0,2483340.0,3475208.0,1690306.0,1725069.0,1123261.0,1335026.0,1209992.0,1245666.0,1221358.0
GB0006027295,,1474158.0,1325463.0,1499198.0,1448387.0,1441512.0,1504900.0,1500033.0,1084773.0,1334181.0,1364668.0,1182527.0,1505238.0,1646634.0,1741726.0,1586258.0,1564279.0,1385867.0,1310530.0,1239665.0,1442766.0,1353685.0,1365766.0,1241147.0,1289401.0,1367327.0,1410932.0,1366024.0
GB0006215205,,2161198.0,2368479.0,2891184.0,3474149.0,3954404.0,4667864.0,4708169.0,3942041.0,4971192.0,5148807.0,3918625.0,4329356.0,3441726.0,3540402.0,2883132.0,3088871.0,2807821.0,2759328.0,2636356.0,3278461.0,3208700.0,3571424.0,2665598.0,2944120.0,3451821.0,3988252.0,4234959.0
GB0006449366,,7180.0,7237.0,7525.0,5832.0,9743.0,6141.0,10013.0,20420.0,20613.0,16613.0,31258.0,32471.0,48784.0,55531.0,20888.0,24059.0,5234.0,12480.0,24694.0,52798.0,60364.0,72522.0,46349.0,84193.0,141476.0,62844.0,57903.0
GB0006640972,,356550.0,257152.0,129288.0,132854.0,155109.0,172579.0,176391.0,171630.0,235261.0,289043.0,238042.0,270017.0,325033.0,251252.0,288003.0,347645.0,379826.0,470749.0,520329.0,680727.0,726655.0,875785.0,588634.0,778367.0,1137119.0,1346723.0,1328771.0
GB0006650450,,283458.0,257918.0,235132.0,261735.0,335846.0,326157.0,333403.0,290494.0,300771.0,330339.0,270494.0,329760.0,375434.0,487557.0,549483.0,565577.0,559790.0,531657.0,461553.0,423579.0,408240.0,433740.0,408991.0,472486.0,488972.0,574524.0,603771.0
GB0006731235,,6904970.0,6895166.0,6470871.0,6245946.0,7450161.0,8929716.0,9734475.0,10000971.0,11802521.0,13386819.0,11662404.0,14779309.0,16459864.0,17504268.0,19290156.0,21746054.0,19461084.0,18397437.0,16791621.0,21690216.0,20391030.0,20592557.0,18994040.0,18834340.0,20897812.0,24998563.0,24911597.0
GB0006776081,,3705146.0,5344195.0,5689550.0,5973092.0,7081341.0,7363514.0,7386139.0,7286371.0,8143267.0,8193521.0,6813337.0,8980966.0,9168113.0,9273386.0,7965140.0,8278689.0,7328542.0,6421855.0,5704564.0,6374158.0,5406098.0,5034922.0,4629601.0,4650253.0,4722510.0,4650366.0,4408210.0
GB0006825383,,942182.0,1116080.0,1089979.0,2088769.0,2804834.0,3425271.0,4016861.0,4066030.0,6184513.0,5935282.0,2485572.0,2268556.0,2540942.0,2428292.0,2710257.0,3406691.0,3870114.0,4170613.0,3931036.0,4833654.0,4893638.0,4749145.0,4535974.0,4897824.0,4691526.0,3510178.0,3972229.0
GB0006886666,,290145.0,269835.0,282160.0,289512.0,294620.0,289123.0,329170.0,349137.0,433985.0,600739.0,470269.0,507166.0,534263.0,574472.0,620560.0,660962.0,611302.0,579824.0,505180.0,546490.0,510992.0,333212.0,456904.0,455884.0,448972.0,462209.0,453189.0
GB0006928617,,9061.0,17734.0,43989.0,34635.0,53885.0,87414.0,140642.0,202437.0,217776.0,142018.0,189196.0,423741.0,313105.0,150127.0,337877.0,164300.0,161637.0,299246.0,151762.0,169347.0,159080.0,193771.0,291241.0,345785.0,299629.0,364409.0,359284.0
GB0006963689,,101994.0,98754.0,94804.0,101025.0,112010.0,83980.0,84118.0,79825.0,90948.0,89607.0,77663.0,88189.0,102905.0,107715.0,120375.0,137625.0,156380.0,137734.0,137054.0,164436.0,168668.0,188607.0,184000.0,198477.0,212181.0,222788.0,239075.0
GB0007099541,,32528250.0,41359768.0,41236751.0,35888036.0,39240791.0,39507943.0,47860067.0,73157229.0,70754104.0,64701646.0,-14540122.0,76809292.0,77136486.0,57750639.0,87344163.0,85538834.0,90405404.0,59367665.0,90032364.0,122260108.0,33412013.0,95362892.0,59022293.0,26157621.0,-8196175.0,10846882.0,11525598.0
GB0007188757,,7061340.0,7126128.0,7634042.0,8004651.0,9227053.0,10201640.0,11625394.0,18671555.0,23800576.0,29122190.0,41316145.0,42541440.0,59092597.0,59854038.0,50381804.0,53344302.0,43543054.0,32827657.0,31487855.0,43424275.0,39876464.0,43914176.0,47041315.0,62674647.0,55399719.0,54864878.0,52123094.0
GB0007323586,,152006.0,154486.0,155081.0,164493.0,171785.0,214099.0,266832.0,291688.0,356930.0,364994.0,300499.0,227443.0,383840.0,484967.0,565177.0,549817.0,624475.0,674657.0,599699.0,816627.0,823181.0,698394.0,689530.0,862254.0,852755.0,849803.0,871483.0
GB0007370074,,135578.0,153155.0,177864.0,199934.0,227344.0,270776.0,267561.0,307255.0,343682.0,360066.0,281965.0,260614.0,278459.0,314017.0,323549.0,394091.0,368081.0,423716.0,428093.0,519339.0,504735.0,506485.0,441291.0,505451.0,505202.0,578068.0,437842.0
GB0007388407,,,,18418.0,20973.0,29412.0,46795.0,51130.0,48288.0,52698.0,60676.0,60339.0,44466.0,17742.0,19124.0,25926.0,42190.0,46021.0,57039.0,60691.0,90310.0,127710.0,135798.0,185045.0,290970.0,304194.0,292531.0,224068.0
GB0007594764,,43247.0,51933.0,84301.0,105705.0,171824.0,226561.0,320256.0,387498.0,584305.0,713978.0,666272.0,708878.0,747680.0,836392.0,753902.0,803732.0,759256.0,727432.0,669580.0,794220.0,751743.0,724201.0,623231.0,645853.0,627045.0,645533.0,632936.0
